split,ranking,target_rate,target_users,status_loss_captured,status_loss_precision,status_loss_recall,status_loss_lift,stopped_captured,stopped_recall,weakened_captured,weakened_recall
pooled_oof,unified,0.05,1230,1159,0.9422764227642276,0.07842208539143379,1.5681866766566712,654,0.17580645161290323,505,0.045664164933538295
pooled_oof,unified,0.1,2460,2288,0.9300813008130081,0.15481426348196767,1.5478909043099498,1149,0.3088709677419355,1139,0.10299303734514875
pooled_oof,unified,0.15,3690,3389,0.9184281842818428,0.22931186142499493,1.5284971662897493,1580,0.42473118279569894,1809,0.16357717695994212
pooled_oof,unified,0.2,4920,4431,0.900609756097561,0.29981730834291903,1.4988427878053732,1917,0.5153225806451613,2514,0.22732615968894113
pooled_oof,unified,0.25,6149,5439,0.8845340705805822,0.3680221936531565,1.472088774612626,2223,0.5975806451612903,3216,0.2908038701510082
pooled_oof,unified,0.3,7379,6419,0.8699010706057732,0.4343324988158874,1.447735755641085,2476,0.6655913978494624,3943,0.35654218283750794
pooled_oof,unified,0.35,8609,7397,0.8592170983854106,0.500507476825225,1.429954919269745,2697,0.725,4700,0.4249932181933267
pooled_oof,unified,0.4,9839,8334,0.8470373005386727,0.5639082481899993,1.4096846501149733,2880,0.7741935483870968,5454,0.4931729812822136
pooled_oof,stopped_only,0.05,1230,1163,0.9455284552845529,0.07869273969822045,1.573598882615797,669,0.17983870967741936,494,0.04466949995478796
pooled_oof,stopped_only,0.1,2460,2279,0.9264227642276422,0.1542052912916977,1.5418021726059332,1188,0.3193548387096774,1091,0.09865268107423818
pooled_oof,stopped_only,0.15,3690,3372,0.9138211382113821,0.22816158062115163,1.5208298745143214,1632,0.43870967741935485,1740,0.15733791482050818
pooled_oof,stopped_only,0.2,4920,4424,0.8991869918699187,0.29934366330604234,1.4964749476982557,1995,0.5362903225806451,2429,0.21964011212587034
pooled_oof,stopped_only,0.25,6149,5428,0.8827451618149292,0.3672778943094932,1.4691115772379728,2284,0.613978494623656,3144,0.2842933357446424
pooled_oof,stopped_only,0.3,7379,6376,0.8640737227266567,0.43142296501793087,1.43803757251403,2554,0.6865591397849462,3822,0.3456008680712542
pooled_oof,stopped_only,0.35,8609,7337,0.8522476478104309,0.4964476622234251,1.4183559879251206,2766,0.7435483870967742,4571,0.41332851071525456
pooled_oof,stopped_only,0.4,9839,8225,0.8359589389165566,0.5565329183300629,1.3912474498674894,2942,0.7908602150537635,5283,0.47771046206709467
pooled_oof,weakened_only,0.05,1230,927,0.7536585365853659,0.0627241355978077,1.2542787310273806,127,0.03413978494623656,800,0.07233927118184284
pooled_oof,weakened_only,0.1,2460,1868,0.759349593495935,0.1263955612693687,1.2637500914558506,276,0.07419354838709677,1592,0.14395514965186726
pooled_oof,weakened_only,0.15,3690,2765,0.7493224932249323,0.18708978956627648,1.247062456415213,439,0.11801075268817204,2326,0.21032643096120807
pooled_oof,weakened_only,0.2,4920,3668,0.7455284552845528,0.24818999932336425,1.2407482161295664,586,0.1575268817204301,3082,0.2786870422280496
pooled_oof,weakened_only,0.25,6149,4572,0.7435355342332086,0.30935787265714865,1.2374314906285946,745,0.20026881720430106,3827,0.3460529885161407
pooled_oof,weakened_only,0.3,7379,5437,0.7368207074129286,0.36788686649976315,1.2262563177162455,926,0.2489247311827957,4511,0.40790306537661636
pooled_oof,weakened_only,0.35,8609,6292,0.7308630502962017,0.4257392245754111,1.2163412670062506,1105,0.2970430107526882,5187,0.46902974952527354
pooled_oof,weakened_only,0.4,9839,7120,0.7236507775180404,0.481764666080249,1.204338218000793,1324,0.35591397849462364,5796,0.5240980197124514
final_test,unified,0.05,327,308,0.9418960244648318,0.07799442896935933,1.558218973874081,178,0.20135746606334842,130,0.04241435562805873
