feature_set,feature_count,selection_rank,candidate_name,hidden_dims,dropout,learning_rate,weight_decay,epochs,batch_size,class_weighted_loss,weakened_threshold,stopped_threshold,validation_samples,seed_macro_f1_mean,seed_macro_f1_std,seed_macro_pr_auc_mean,seed_macro_pr_auc_std,oof_accuracy,oof_balanced_accuracy,oof_macro_precision,oof_macro_recall,oof_macro_f1,oof_weighted_f1,oof_macro_pr_auc,oof_macro_ovr_roc_auc,oof_retained_precision,oof_retained_recall,oof_retained_f1,oof_retained_support,oof_retained_pr_auc,oof_weakened_precision,oof_weakened_recall,oof_weakened_f1,oof_weakened_support,oof_weakened_pr_auc,oof_stopped_precision,oof_stopped_recall,oof_stopped_f1,oof_stopped_support,oof_stopped_pr_auc,selected
core43,43,1,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.42,0.35,24596,0.5594244582324293,0.0011846414468209925,0.5818146603198202,0.000830651638854935,0.5931858838835583,0.5543619802940187,0.5728438589984702,0.5543619802940187,0.559744226972608,0.5931671280183357,0.5832470379536395,0.7622827553414101,0.7053827900586986,0.5753285117653051,0.6337522441651705,9817,0.7439573092160365,0.5623999390104445,0.6670585043855684,0.6102746525479815,11059,0.595793936221571,0.4507488479262673,0.4206989247311828,0.4352057842046719,3720,0.4099898684233111,True
core43,43,2,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.36,0.35,24596,0.5519833320901885,0.0011925990735814698,0.5818146603198202,0.000830651638854935,0.5879817856562043,0.5473693191739953,0.5852975538736156,0.5473693191739953,0.5523021172549307,0.5850096163010097,0.5832470379536395,0.7622827553414101,0.7583280955373979,0.49159621065498627,0.5965020703293987,9817,0.7439573092160365,0.5468157181571816,0.729812822135817,0.6251984972307215,11059,0.595793936221571,0.4507488479262673,0.4206989247311828,0.4352057842046719,3720,0.4099898684233111,False
core43,43,3,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.3,0.35,24596,0.53431292533185,0.002314436525013007,0.5818146603198202,0.000830651638854935,0.5744429988616035,0.5340947184218626,0.5952051668308297,0.5340947184218626,0.5348415016526257,0.5643721442101296,0.5832470379536395,0.7622827553414101,0.8040841083704003,0.40511357848629925,0.538779380884644,9817,0.7439573092160365,0.5307825441958215,0.7764716520481056,0.6305393398685611,11059,0.595793936221571,0.4507488479262673,0.4206989247311828,0.4352057842046719,3720,0.4099898684233111,False
core43,43,4,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.42,0.45,24596,0.532419300870576,0.004301302912021628,0.5818146603198202,0.000830651638854935,0.5984712961457147,0.5204374218266431,0.5854991797590291,0.5204374218266431,0.532643811042445,0.5870983416337776,0.5832470379536395,0.7622827553414101,0.698989650073928,0.5778751145971275,0.632688339931969,9817,0.7439573092160365,0.5547963924569554,0.7342436024957049,0.6320295777388597,11059,0.595793936221571,0.5027114967462039,0.24919354838709679,0.3332135154565061,3720,0.4099898684233111,False
core43,43,5,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.36,0.45,24596,0.5250404215581123,0.004659929777182547,0.5818146603198202,0.000830651638854935,0.5944055944055944,0.5142048253589068,0.6006259813752823,0.5142048253589068,0.5253019152239992,0.5790147309314282,0.5832470379536395,0.7622827553414101,0.7580847723704867,0.4919018029948049,0.5966516340273058,9817,0.7439573092160365,0.5410816750091564,0.8015191246948187,0.6460405961881855,11059,0.595793936221571,0.5027114967462039,0.24919354838709679,0.3332135154565061,3720,0.4099898684233111,False
core43,43,6,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.3,0.45,24596,0.5069654735869132,0.005228587009799625,0.5818146603198202,0.000830651638854935,0.5808668076109936,0.5009187845824784,0.6112509368509914,0.5009187845824784,0.5073742704877567,0.5577548459496781,0.5832470379536395,0.7622827553414101,0.8040841083704003,0.40511357848629925,0.538779380884644,9817,0.7439573092160365,0.5269572054363698,0.8484492268740392,0.6501299151221203,11059,0.595793936221571,0.5027114967462039,0.24919354838709679,0.3332135154565061,3720,0.4099898684233111,False
core43,43,7,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.42,0.55,24596,0.46986680281805276,0.005446393615687835,0.5818146603198202,0.000830651638854935,0.5881850707432102,0.4775020941117197,0.5929186973737205,0.4775020941117197,0.4697371447804317,0.5566456752556863,0.5832470379536395,0.7622827553414101,0.6536836093660765,0.5829683202607722,0.6163041137195778,9817,0.7439573092160365,0.5511594392768243,0.760828284655032,0.6392402659069326,11059,0.595793936221571,0.5739130434782609,0.08870967741935484,0.15366705471478465,3720,0.4099898684233111,False
core43,43,8,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.36,0.55,24596,0.4685773995518662,0.007704392136002361,0.5818146603198202,0.000830651638854935,0.5930639128313547,0.47772518379645335,0.6211493329754899,0.47772518379645335,0.46894060983725794,0.5566037205628672,0.5832470379536395,0.7622827553414101,0.7545667447306792,0.4923092594478965,0.5958574774996918,9817,0.7439573092160365,0.5349682107175295,0.8521566145221087,0.6572972972972972,11059,0.595793936221571,0.5739130434782609,0.08870967741935484,0.15366705471478465,3720,0.4099898684233111,False
core43,43,9,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.3,0.55,24596,0.4505486862754065,0.008801739757024704,0.5818146603198202,0.000830651638854935,0.579931696210766,0.46472530328422185,0.6333297627175748,0.46472530328422185,0.45109821564072905,0.5354187264068114,0.5832470379536395,0.7622827553414101,0.8040841083704003,0.40511357848629925,0.538779380884644,9817,0.7439573092160365,0.5219921363040629,0.9003526539470115,0.6608482113227584,11059,0.595793936221571,0.5739130434782609,0.08870967741935484,0.15366705471478465,3720,0.4099898684233111,False
core52_all_supplied,52,1,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.42,0.35,24596,0.5663887388323516,0.00073881949450667,0.5855084017812335,0.0009321425771693818,0.6019271426248171,0.5627385592561015,0.580575783617159,0.5627385592561015,0.5679094277871529,0.602253045485724,0.5874809294235297,0.7669323021980906,0.7192173479561316,0.587857797697871,0.6469368308951292,9817,0.7540026611457453,0.5700612557427259,0.673207342436025,0.6173556117583647,11059,0.5963947481021935,0.45244874715261957,0.4271505376344086,0.4394358407079646,3720,0.4120453790226503,True
core52_all_supplied,52,2,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.36,0.35,24596,0.5587612209344022,0.0009554937190506075,0.5855084017812335,0.0009321425771693818,0.5957879329972353,0.5552089937859587,0.5913033969466078,0.5552089937859587,0.5602941044756861,0.5937617627619459,0.5874809294235297,0.7669323021980906,0.7678104323742114,0.5083019252317409,0.6116695268448149,9817,0.7540026611457453,0.5536510113129928,0.7301745184917262,0.6297769458742786,11059,0.5963947481021935,0.45244874715261957,0.4271505376344086,0.4394358407079646,3720,0.4120453790226503,False
core52_all_supplied,52,3,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.3,0.35,24596,0.5446260590685478,0.0006639408171782304,0.5855084017812335,0.0009321425771693818,0.5834281997072694,0.5431860133623609,0.5992847678357449,0.5431860133623609,0.5453034686791766,0.576013619991237,0.5874809294235297,0.7669323021980906,0.8071578145821435,0.4319038402770704,0.5627073656270737,9817,0.7540026611457453,0.5382477417724717,0.7705036621756036,0.6337671997024916,11059,0.5963947481021935,0.45244874715261957,0.4271505376344086,0.4394358407079646,3720,0.4120453790226503,False
core52_all_supplied,52,4,mlp_medium_unweighted_reference,128x64x32,0.2,0.0007,0.0005,50,512,False,0.42,0.45,24596,0.538433783050905,0.0025858894360692385,0.5855084017812335,0.0009321425771693818,0.6064400715563506,0.5274583871256395,0.5899752509484455,0.5274583871256395,0.5394988306213732,0.5953223339354494,0.5874809294235297,0.7669323021980906,0.7101466992665036,0.591728634002241,0.6455520364505195,9817,0.7540026611457453,0.5621688570838781,0.73876480694457,0.6384807752422632,11059,0.5963947481021935,0.49761019649495486,0.25188172043010754,0.33446368017133676,3720,0.4120453790226503,False
